cust_id,name,country,annual_income,job_tenure_years,is_bank_employee
79872,Alexandra Day,DE,119578,16,0
79873,Taylor King DVM,UAE,41518,4,0
79874,Kathryn Thompson,DE,73325,13,0
79875,Glen Simpson,UAE,148887,17,0
79876,Michael Wang,FR,34657,18,0
79877,Antonio Donaldson,GB,69167,3,0
79878,Colleen Wolf,GB,122612,18,0
79879,Catherine Hernandez,IN,56546,10,0
79880,Martha Hall,FR,41723,18,0
79881,James Blackwell,UAE,117204,14,0
79882,Cynthia Leonard,FR,136558,8,0
79883,Tabitha Rogers,FR,35560,17,0
79884,Jacob Kelly,GB,105711,18,0
79885,Kevin Lee,US,70125,13,0
79886,Jessica Rodriguez,GB,77407,19,0
79887,Katherine Stone,US,76249,15,0
79888,Cynthia Miller,UAE,107605,4,0
79889,Jason Gutierrez,IN,138917,0,0
79890,Wendy Preston,DE,53870,13,0
79891,Maria Huber,DE,84154,3,0
79892,Jerry Macias,IN,145922,15,0
79893,Megan Butler,GB,129773,1,0
79894,Joshua Ayala,UAE,76561,15,0
79895,Dana Spencer,IN,147957,5,0
79896,Sandy Sampson,US,137082,4,1
79897,Bridget Adkins,IN,118329,6,0
79898,Sierra Gutierrez,UAE,109428,18,0
79899,Lonnie Moreno,DE,47794,10,0
79900,Gary Paul,UAE,54499,18,0
79901,Jessica Wilson,DE,35730,16,0
79902,Dr. Amy Schneider DDS,GB,27667,6,0
79903,Stacy Davidson,UAE,117897,9,0
79904,Elizabeth Potter,US,122397,16,0
79905,Amber Frank,IN,68336,10,0
79906,Joan Johnson,IN,53968,16,0
79907,Karen Rose,DE,101302,9,0
79908,Dr. Ashley Powell,IN,58250,3,0
79909,Dustin Caldwell,IN,108843,19,0
79910,Danielle Garcia,FR,102613,7,0
79911,Shane Mullen,FR,51491,11,0
79912,Kimberly Cruz,GB,144287,9,0
79913,Melanie Haynes,GB,78640,2,0
79914,Larry Montoya,US,85647,7,0
79915,Tony Ochoa,US,67861,13,0
79916,Deborah Barnett,IN,92538,10,0
79917,Jason Martin,FR,60794,16,0
79918,Joshua Hunt,FR,92383,13,0
79919,Thomas Huynh,IN,29172,7,0
79920,Karen Ramirez,UAE,121875,5,0
79921,Kenneth Ramirez,UAE,115579,17,0
79922,Karen Jones,DE,60593,0,0
79923,Alex Watkins,DE,49963,1,0
79924,Melissa Lopez,IN,60231,7,0
79925,Jennifer White,US,107309,15,0
79926,Emily Sanders,US,147523,3,0
79927,Meghan Martin,DE,69389,0,0
79928,Dylan Dickerson,UAE,109577,3,0
79929,Kellie Fritz,GB,41504,6,0
79930,Miss Judy Frank,FR,45959,3,0
79931,Brian Gardner,IN,43346,20,0
79932,Timothy Farrell,GB,120268,19,0
79933,Bryan Cline,UAE,102323,13,0
79934,Maria Smith,US,148608,6,0
79935,Sharon Hendricks,GB,80105,12,0
79936,Sandra Wagner,FR,47756,4,0
79937,Christian Miller,US,122024,0,0
79938,Terri Harris,GB,46283,13,0
79939,Scott Thompson,UAE,136485,7,0
79940,Thomas Mack,GB,106921,9,0
79941,Lisa Swanson,IN,94562,13,0
79942,Douglas Walker,DE,28174,4,0
79943,Sue Powers,UAE,105142,6,0
79944,Danielle Gonzales,IN,119982,3,0
79945,William Wilson,FR,42183,14,0
79946,Paul Weaver,FR,38956,10,0
79947,Mr. James Briggs,FR,56571,20,0
79948,Jennifer Baker,FR,111284,13,0
79949,Paige Gutierrez,FR,48431,2,0
79950,Alan Rice,US,140831,0,0
79951,Crystal Morgan,GB,34607,19,0
79952,Katherine Hughes,GB,146161,4,0
79953,Mark Garcia,DE,32744,11,0
79954,Jeffrey Castillo,GB,104544,11,0
79955,Brooke Acosta,IN,68707,3,0
79956,Dawn Delgado,UAE,51931,14,0
79957,Madeline Kelly,FR,99902,5,0
79958,Robin Shaffer,US,30865,15,0
79959,Frank Dickerson,FR,145774,8,0
79960,Gloria Crosby,US,143348,11,0
79961,Donna Powell,US,39009,6,0
79962,Cathy Bailey,DE,52718,2,0
79963,Melanie Smith,GB,147770,13,0
79964,Daniel Matthews,US,96812,7,0
79965,Amy Lewis,UAE,78890,13,0
79966,Jimmy Howell,IN,73992,6,0
79967,Melissa Bishop DDS,GB,138532,5,0
79968,Jessica Gibbs,IN,140449,20,0
79969,Emily Perez,FR,90847,8,0
79970,Andrew Hernandez,UAE,86555,9,0
79971,Kenneth Adkins,DE,101662,3,0
79972,Jessica Frank,DE,57985,4,0
79973,Matthew Hester,GB,51862,17,0
79974,Shelly Jackson,GB,124478,20,0
79975,Jennifer Aguilar,UAE,110259,4,0
79976,Jon Solomon,UAE,31314,20,0
79977,Thomas Walsh,IN,76815,16,0
79978,Daniel Parker,FR,112012,16,0
79979,Jennifer Lopez,GB,31023,15,0
79980,Ashley Bennett,DE,114453,7,0
79981,Melissa Shields,FR,111325,18,0
79982,Breanna Flores,US,78164,15,0
79983,Steven Ramirez,US,138670,4,0
79984,Courtney Cruz,UAE,38570,17,0
79985,Ricky Davies,FR,100860,8,0
79986,Jonathan Hansen,US,71732,8,0
79987,Cindy Shepherd,GB,80032,6,0
79988,Christopher Wilson,DE,33838,18,0
79989,Rick Knox,UAE,102849,3,0
79990,Kaitlyn Fox,UAE,83584,19,0
79991,Monica Neal,GB,28382,16,0
79992,Aaron Taylor,FR,55975,7,0
79993,Terry Eaton,DE,129620,3,0
79994,Willie Edwards,DE,145471,17,0
79995,Karen Dunn,GB,126779,5,0
79996,Danielle Williams,FR,26461,7,0
79997,Alicia Clark,US,102085,20,0
79998,Ian Chen,GB,96503,20,0
79999,Samantha Taylor,UAE,114608,20,0
80000,Michele Hartman,IN,99632,1,0
80001,James Fowler,IN,56018,4,0
80002,Cynthia Pacheco,UAE,34529,17,0
80003,Gary Shelton,IN,30805,15,0
80004,Rachel Dunlap,UAE,147942,9,0
80005,Jennifer Scott,IN,132874,7,0
80006,Dawn Cain,US,51052,3,0
80007,Larry Mcbride,US,52329,4,0
80008,James Anderson,FR,61643,14,0
80009,William Delgado,FR,98728,1,0
80010,Scott Ball,DE,73425,16,0
80011,Jill Clark,US,28283,15,0
80012,Marie Snow,IN,56467,14,0
80013,Mrs. Michelle Smith,GB,102311,5,0
80014,Derrick Frank,US,82310,7,0
80015,Jonathan Butler,US,28896,19,0
80016,Cheryl Gutierrez,DE,114901,13,0
80017,Timothy Gamble,DE,58508,10,0
80018,Allen Smith,US,53905,11,0
80019,Katie Lin,UAE,31639,3,0
80020,Amber Lambert,UAE,141221,11,0
80021,Hunter May MD,US,62850,4,1
80022,Jonathan Arnold,DE,149324,18,0
80023,Kenneth Smith,UAE,59868,2,0
80024,April King,UAE,133160,15,0
80025,Pamela Ortiz,UAE,107434,1,0
80026,Anita Brown,UAE,28256,10,0
80027,Mrs. Samantha Huber,FR,92987,0,0
80028,Andrew Kemp,IN,50241,15,0
80029,Dr. Michael Preston,GB,129889,14,0
80030,Sonya Chen,UAE,91428,0,0
80031,Robert Thornton,FR,36444,4,0
80032,Kristin Greene,FR,105442,6,0
80033,Daniel Young,US,148674,10,0
80034,Joshua Haynes,DE,31408,12,0
80035,Lisa Frank,US,146260,4,0
80036,John Callahan,FR,71708,14,0
80037,Mark Soto,DE,149106,0,0
80038,Kristin Colon,IN,48418,2,0
80039,Maria Oliver,IN,136170,4,1
80040,Patricia Henderson,UAE,124567,16,0
80041,Jennifer Evans,GB,125197,6,0
80042,Lori Collins,GB,29477,20,0
80043,Brian Wright,UAE,35391,14,0
80044,Sherry Cooper,GB,113651,5,0
80045,Jasmine Reilly,US,45456,20,0
80046,Randy Rodriguez,UAE,122334,19,0
80047,Roger Watkins,DE,53203,5,0
80048,Douglas Chavez,IN,148055,12,0
80049,Laura Williams,DE,46536,16,0
80050,Tammy Romero,FR,63097,10,0
80051,Bill Rodriguez,UAE,117463,8,0
80052,Breanna Johnson,DE,135044,10,0
80053,John Adams,US,116032,14,0
80054,Kendra Cannon,IN,25072,11,0
80055,Adam Price,DE,71701,16,0
80056,Jill Hubbard,IN,67859,9,0
80057,Joseph Warren,UAE,40559,16,0
80058,Ashley Summers,DE,132724,7,0
80059,Adrienne Hernandez,IN,131673,0,0
80060,James Nelson,US,25420,0,0
80061,Lori Sharp,DE,44435,10,0
80062,Marcus Davis,FR,35688,18,0
80063,Austin Freeman,GB,70983,4,0
80064,Diane Peterson,DE,103854,3,0
80065,Mary Bailey,GB,113333,0,0
80066,Anthony Garcia,UAE,72842,17,0
80067,Jeremy Morales,GB,48777,3,0
80068,Vincent Gomez,IN,124014,0,0
80069,Heather Hernandez,DE,32246,8,0
80070,Michael Anderson,FR,132770,10,0
80071,Daniel May Jr.,IN,115221,15,0
80072,Sarah Flynn,DE,139164,13,0
80073,Bryan Smith,IN,97243,10,0
80074,Eugene Henry,US,116449,15,0
80075,Jill Townsend,DE,122268,8,0
80076,Allison Curry,DE,60495,14,0
80077,Joseph Larson,FR,67913,16,0
80078,Paula Collier,IN,89505,3,0
80079,Natalie Baker,UAE,129405,3,0
80080,Jennifer Simon,GB,79123,7,0
80081,Kathryn Lane,US,102604,16,0
80082,Courtney Johnson,IN,62054,0,0
80083,Cindy Fritz,DE,31307,20,0
80084,Jeremy Fletcher Jr.,DE,147308,12,0
80085,Dennis Wyatt,IN,52278,16,0
80086,James Norman,US,107541,14,0
80087,Carol Campbell,IN,119198,2,0
80088,Scott Gordon,IN,138808,19,0
80089,Steven Harvey,FR,34365,11,0
80090,Keith Monroe,UAE,110597,10,0
80091,Christopher Mercado,IN,39359,0,0
80092,Claudia Black,IN,128748,6,0
80093,Kimberly Phelps,UAE,108276,0,0
80094,Meghan Taylor,GB,26566,5,0
80095,Ricardo Singh,DE,32596,16,0
80096,Joshua Cooper,GB,87057,1,0
80097,David Phillips,IN,53143,2,0
80098,Dylan Moore,DE,136567,12,0
80099,Michele Pham,IN,51652,16,0
80100,Ashley Williams,FR,116188,9,0
80101,Kevin Carter,IN,109357,8,0
80102,Jose Martinez MD,UAE,110975,19,0
80103,Julie Frazier,IN,34690,1,0
80104,Melissa Odonnell,IN,30048,6,0
80105,Gabriel Jacobson,US,67687,13,0
80106,Juan Garcia,US,62187,6,0
80107,Joseph Burke,GB,66124,12,0
80108,Melissa Decker,UAE,80056,17,0
80109,Angie Jones,FR,89371,9,0
80110,Patrick Smith,IN,83262,3,0
80111,Kristin Jackson,FR,36509,19,0
80112,Gary Meadows,FR,35328,6,0
80113,Sheryl Anderson,UAE,76799,15,0
80114,Carlos Thompson,FR,34046,4,0
80115,Rhonda Anthony,GB,38399,11,0
80116,Michael Brown,DE,115400,9,0
80117,Kimberly Freeman,GB,36566,19,0
80118,Randy Garza PhD,DE,142137,7,0
80119,Shelby Peters,DE,44717,13,0
80120,Mike Hobbs,DE,37733,5,0
80121,Kelli Tucker,IN,51504,13,0
80122,Holly Franco,GB,67072,15,0
80123,Morgan Stokes,GB,131122,15,0
80124,Victor Taylor,US,116054,17,0
80125,Amanda Hunt,DE,71857,17,0
80126,Gabriel Crawford,US,75890,18,0
80127,Roger Armstrong,UAE,97834,1,0
80128,Robert Johnson,US,53144,19,0
80129,Albert Nelson,DE,52096,15,0
80130,Amanda Silva,US,44349,11,0
80131,Monica Davis,FR,90548,2,0
80132,Jeffrey Smith,UAE,31786,3,0
80133,Mr. Daniel Jordan,FR,67861,9,0
80134,Amy Mcgee,UAE,147165,19,0
80135,Andrew Rodriguez,GB,88020,19,0
80136,Natalie Thompson,GB,50840,19,0
80137,Melissa Hudson,FR,51453,7,0
80138,Leah Taylor,US,128548,14,0
80139,Ronnie Green,UAE,51591,16,0
80140,Jason Bryant,DE,124071,9,0
80141,Stephanie Arnold,FR,66589,20,0
80142,John Faulkner,UAE,131794,10,0
80143,Corey Garza,DE,68282,6,0
80144,Cindy Rodriguez,UAE,125617,12,0
80145,Steven Parsons,FR,65722,20,0
80146,Beth Kramer,US,44132,18,0
80147,Robert Turner,US,138267,6,0
80148,John Roberts,GB,57171,16,0
80149,Lisa Compton,IN,113684,10,0
80150,Beverly Gonzalez,DE,48088,14,0
80151,Nathan Barton,IN,71281,6,0
80152,Kaitlin Lane,FR,138955,19,0
80153,Edward Butler,GB,69452,17,0
80154,James Johnson,US,99820,6,0
80155,Laura Sanchez,GB,127140,4,0
80156,Cindy Brown,DE,98718,7,0
80157,Steven Thomas,US,77351,5,0
80158,Stephanie Garcia,DE,134603,8,0
80159,Andrea Juarez,UAE,129401,15,0
80160,Stephanie Fuentes,FR,83548,8,0
80161,Hector Williams,FR,71238,15,1
80162,Michelle Richardson,FR,92498,6,0
80163,Jamie Bass,FR,51517,19,0
80164,James Roberts,UAE,36214,2,0
80165,Anthony Moyer,UAE,142118,15,0
80166,Pamela Lee,UAE,127882,7,0
80167,Sarah Jones MD,DE,120667,20,0
80168,Julie Robertson,FR,107877,11,0
80169,Amy Acevedo,IN,135133,8,0
80170,Caroline Campbell,US,68958,10,0
80171,Megan Rodriguez,UAE,42856,17,0
80172,David Hale,GB,45264,18,0
80173,Jerome Hill,DE,91533,2,0
80174,Kathleen Griffin,UAE,125565,12,0
80175,Lisa Simmons,IN,97867,7,0
80176,Holly Fritz,US,105178,19,0
80177,Grace Robertson,US,94136,17,0
80178,Jason Gonzales,GB,46630,16,0
80179,Harold Gill,DE,60094,11,0
80180,Jonathan Boyd,UAE,121758,11,0
80181,Margaret Richardson,FR,63939,8,0
80182,Travis Smith,GB,131532,15,0
80183,Jason Gutierrez,UAE,133579,18,0
80184,Jessica Brewer,IN,119261,17,0
80185,Cynthia Johnson,FR,71149,16,0
80186,Rebecca Hodge,GB,141002,16,0
80187,Lawrence Thomas,IN,128760,16,0
80188,Tara Wise,GB,145287,3,0
80189,Shane Santos,DE,68284,5,0
80190,Richard Le,IN,41159,5,0
80191,Willie Gutierrez,US,45272,14,0
80192,Angel Moss,IN,53876,15,1
80193,Gregory Hodge,GB,139555,18,0
80194,Charles Walker,FR,81173,10,0
80195,Justin Johnson,UAE,63091,8,0
80196,Emily Summers,UAE,84260,19,0
80197,Kristine White,UAE,89583,0,0
80198,Jeremy Ferguson,UAE,79468,3,0
80199,Evelyn Powers,IN,53902,14,1
80200,Regina Shaffer,UAE,124370,7,0
80201,Stephanie Bennett,UAE,93495,14,0
80202,Jonathan Perez,US,109602,10,0
80203,Anna Smith,FR,43712,17,0
80204,Nicholas Boone,GB,148341,19,0
80205,Jeffrey Armstrong,GB,136495,18,0
80206,Katrina Brown,GB,69323,7,0
80207,Ashley King,IN,119574,5,0
80208,Elizabeth Wheeler,UAE,125703,4,0
80209,Mr. Roger Mack,UAE,146711,17,0
80210,Destiny Taylor,UAE,103866,8,0
80211,Tammy Young,IN,25896,10,0
80212,Steven Evans,UAE,119472,9,0
80213,Heather Mercado,IN,31217,17,0
80214,Fred Chang,US,93195,13,0
80215,Micheal Mason,US,83011,6,0
80216,Kyle Mclaughlin,DE,107210,12,0
80217,Steven Dunn,FR,41659,15,0
80218,Jessica Stevens,US,97806,2,0
80219,Eric Schultz,US,88324,7,0
80220,Tracy Pittman,US,118165,4,0
80221,Latasha Long,IN,142915,8,0
80222,Brittany Woodward,UAE,106510,19,0
80223,Melissa Mitchell,DE,62604,0,0
80224,Darren Thompson,FR,30502,8,0
80225,Michael Hernandez,FR,49053,9,0
80226,Michael Tran,UAE,58419,5,0
80227,David Cohen,FR,35732,6,0
80228,Benjamin Bell,GB,48824,9,0
80229,Katelyn Miller,US,113761,5,0
80230,Michele Kennedy,DE,114161,14,0
80231,Kathleen Martinez,GB,113644,16,0
80232,Andrew Bates,UAE,146653,18,0
80233,Michael Nguyen,GB,25360,10,0
80234,Roy Thompson,FR,111951,15,0
80235,Cynthia Ingram,IN,67953,5,0
80236,Kyle Taylor,DE,26238,16,0
80237,Scott Cox,GB,129206,12,0
80238,John Parker,IN,138581,10,0
80239,Derek Love,US,54968,15,0
80240,Barbara Fleming,UAE,140634,4,0
80241,Colleen Brown,UAE,35259,7,0
80242,Dustin Ford,DE,90101,2,0
80243,Michael Holt,US,54920,15,1
80244,Brenda Larson,UAE,77208,13,0
80245,Matthew Norman,US,105346,12,0
80246,Abigail Jones,GB,27710,7,0
80247,Jessica Wyatt,DE,28619,1,0
80248,Jennifer White,FR,31963,5,0
80249,Frank West,GB,88984,2,0
80250,David Hoffman,IN,53975,1,0
80251,Paul Jones,IN,34189,1,0
80252,Michael Shah,UAE,63133,16,0
80253,Debra Gross,FR,28768,1,0
80254,Steven Taylor,FR,131691,16,0
80255,Patricia Bonilla,FR,101781,5,0
80256,William Foley,US,67429,17,0
80257,Amanda Sharp,US,140702,2,0
80258,Daniel Mcintyre,FR,69805,0,0
80259,Michelle Sellers,FR,137190,20,0
80260,Amy Walker,IN,38663,9,0
80261,Nicolas Robinson,FR,61058,19,0
80262,Mary Dixon,UAE,51957,9,0
80263,Monica Gonzalez,US,103403,3,0
80264,Kevin Gates,FR,128066,18,0
80265,Wendy Dean,UAE,79924,20,0
80266,Kelsey Mcdonald,IN,36233,15,0
80267,Daniel Willis,GB,83746,16,0
80268,Taylor Mahoney,IN,55044,9,0
80269,Donna Lowe,DE,46436,2,0
80270,Justin Bradley,GB,60581,20,0
80271,Lisa Munoz,IN,73352,7,0
80272,Heather Atkinson,DE,142446,13,0
80273,Jason Neal,UAE,26975,5,0
80274,Hannah Stone,UAE,70481,0,0
80275,Ashley Garcia,FR,53103,18,0
80276,Christine Bailey,US,110396,4,0
80277,Steven Harrison,IN,50234,20,0
80278,John Cruz,DE,143906,1,0
80279,Dylan Nelson,IN,46240,5,0
80280,Angela Ware,US,120440,15,0
80281,Michael Simpson,GB,43188,5,0
80282,Robert Simmons,IN,31028,5,0
80283,Sophia Jenkins,US,102097,7,0
80284,Suzanne Burgess,IN,118656,15,0
80285,Megan Lambert,GB,97605,4,0
80286,Melissa Johnson,IN,147823,3,0
80287,Shannon Brennan,UAE,126415,14,0
80288,Thomas Thomas,DE,45744,14,0
80289,Erica Jensen,FR,114802,16,0
80290,Clifford Oconnor,UAE,77142,9,1
80291,Jill Mcmahon,GB,74309,0,0
80292,Ronald Lawrence,FR,61375,12,0
80293,Michelle Lynn,IN,121549,20,1
80294,Kayla Meyer,US,83929,1,0
80295,Karen Santiago,IN,146478,13,0
80296,Denise Walsh,FR,87423,8,0
80297,Tamara Hammond,FR,25189,13,0
80298,Lori Moore,US,94332,14,0
80299,Kimberly Blankenship,US,76527,13,0
80300,Rebecca Coleman,GB,107363,6,0
80301,Dr. Allison Dunn,US,87685,15,0
80302,David Rice,DE,80831,6,0
80303,Devin Smith,FR,81914,6,0
80304,Wesley Shaw,IN,132084,1,0
80305,Marissa Olson,IN,78072,9,0
80306,Erin Brown,UAE,119861,2,0
80307,Crystal Jones,DE,45055,18,0
80308,Marissa Harrington DDS,GB,131091,10,0
80309,Dorothy Phelps,FR,88457,4,0
80310,Tracy Wagner,GB,53792,9,0
80311,Benjamin Walter,US,32464,8,0
80312,Connor Ortiz,GB,113432,14,0
80313,Jay Barry,US,133402,16,0
80314,Stephanie Cunningham,US,112351,19,0
80315,William Young,GB,46532,17,0
80316,Christine Nelson,UAE,149800,15,0
80317,Becky Vasquez,UAE,106223,19,0
80318,Justin Anderson,UAE,101789,6,0
80319,Cynthia Johnson,UAE,146219,7,1
80320,Jacob Peterson,UAE,129994,13,0
80321,Andre Cruz,UAE,136183,9,0
80322,Denise Mitchell,IN,103675,5,0
80323,Chad Garcia,DE,52519,6,0
80324,Diana Schmitt,UAE,55802,18,0
80325,Sean Lewis,IN,35229,13,0
80326,Daniel Thornton,US,84515,5,0
80327,Brian Robinson,IN,103517,4,0
80328,Carla Mann,UAE,114043,16,0
80329,Michael Arellano,US,38086,15,0
80330,Monique Cooper,FR,139560,18,0
80331,Rebekah Gonzalez,UAE,62110,15,0
80332,Collin Hill,FR,97186,18,0
80333,Benjamin Bell,DE,103067,7,0
80334,Amy Williams,FR,78083,13,1
80335,Scott Foster,FR,40338,5,0
80336,Christopher Thornton,US,75810,4,0
80337,Juan Cole,US,26536,18,0
80338,Robert Bond,IN,92816,20,0
80339,Lorraine Chandler,DE,58854,12,0
80340,Renee Castro,GB,66535,7,0
80341,Brian Randolph,DE,29746,11,0
80342,Tyler Knight Jr.,IN,139539,7,0
80343,Daniel Becker,GB,37838,2,0
80344,James Dodson,US,49936,11,0
80345,Nicole Massey,DE,88839,3,0
80346,Jeffrey Bowman,IN,106594,16,0
80347,Bailey Barnes,DE,121314,3,0
80348,Kevin Barry,UAE,141605,20,0
80349,Lindsay Robinson,UAE,32539,20,0
80350,Jennifer Patel,US,121740,19,0
80351,Jeffery Hamilton,UAE,34449,18,0
80352,Kristen Figueroa,US,111128,0,0
80353,Daniel Young,FR,62477,12,0
80354,Stephanie Soto,GB,70500,11,0
80355,Steven Owens,GB,32101,7,0
80356,Amy Smith,FR,25681,13,0
80357,Nicholas Miller,GB,133340,15,0
80358,Matthew Newton,US,48578,6,0
80359,Allison Henry,US,36692,6,0
80360,Keith Anderson,FR,88286,2,0
80361,Angela Freeman,GB,149058,3,0
80362,Carrie Martinez,UAE,148652,15,0
80363,Katherine Franco,IN,93082,17,0
80364,Jessica Washington,DE,94855,16,0
80365,Christopher Williams,DE,89533,14,0
80366,Brenda Hartman,FR,39210,0,0
80367,Jesse Hawkins,UAE,65865,7,0
80368,Theresa Hayes,GB,25910,17,0
80369,Kelly Maldonado,UAE,93657,18,0
80370,Sean Mckinney,US,72422,17,0
80371,Melissa Miranda,DE,66866,2,0
80372,Angela Jennings,UAE,42106,3,0
80373,Terry Keller,FR,33212,20,0
80374,Matthew Simmons,UAE,77810,4,0
80375,Kelly Thompson,FR,117959,14,0
80376,Amy Bailey,UAE,29833,5,0
80377,John Goodwin,UAE,67713,6,0
80378,Christy Adams,UAE,65403,19,0
80379,Steven Wright,DE,67883,13,0
80380,Mark Rodriguez,IN,50184,7,0
80381,Kimberly King,FR,99197,4,0
80382,Joshua Levy,IN,65959,15,0
80383,Alyssa Mcguire,US,137099,18,0
80384,Amanda Rice,DE,101886,1,0
80385,Marie Allison,GB,58825,10,0
80386,Paul York,GB,62034,4,0
80387,Julie Robinson,GB,25536,5,0
80388,Sarah Lowe,DE,71343,3,0
80389,Kevin Roy,FR,65392,9,0
80390,Mr. Ronald Adams PhD,US,147453,10,0
80391,Deborah Ortiz,US,46507,10,0
80392,Brenda Dixon,US,49488,4,0
80393,Christian Bryant MD,UAE,75084,2,0
80394,David James,GB,119241,18,0
80395,Erica Washington,UAE,107062,17,0
80396,Micheal Simmons,US,69084,18,0
80397,Jessica Barajas,IN,91601,10,0
80398,Edward Fischer,FR,58752,9,0
80399,Morgan Richardson,GB,85115,2,0
80400,Thomas Ellis,DE,34250,12,0
80401,Zachary Randolph,DE,91127,17,0
80402,Amy Rosales,US,56870,0,0
80403,Robert Daniel,FR,40686,13,0
80404,Jerry Short,FR,115662,1,0
80405,Misty Mclaughlin,US,27587,7,0
80406,Jessica Lewis,FR,36538,19,0
80407,Jacqueline Johnson,US,83015,20,0
80408,Michelle Snow,DE,132547,19,0
80409,Michael Wright,IN,119288,16,0
80410,James Young,DE,40628,2,0
80411,Randall Nelson,DE,99649,11,0
80412,Michael Patton,FR,78305,4,0
80413,Brandon Davis,US,90315,18,0
80414,Patricia Meyer,US,69169,5,0
80415,Cindy Nunez,IN,114435,5,0
80416,Richard Moore,GB,121163,12,0
80417,Karen Torres,DE,143712,0,0
80418,Diane Nguyen,IN,47500,14,0
80419,Erin Riley,FR,137828,10,0
80420,Christopher Wolfe,DE,65014,14,0
80421,Sarah Hall,DE,108249,5,0
80422,Maria Jones,US,111545,14,0
80423,Karen Mcdonald,DE,42380,20,0
80424,Nathaniel Conway,US,66857,14,0
80425,Kristina King,US,53309,0,0
80426,Bonnie Mejia,GB,71057,20,0
80427,Megan Diaz,IN,40135,13,0
80428,Jeremy Sanchez,FR,97094,13,0
80429,Michael King,UAE,95875,11,0
80430,Ronald Burke,GB,49741,3,0
80431,Derek Torres,GB,41651,3,0
80432,Jeffrey Rogers,IN,99854,9,0
80433,Gail Fuller,GB,45477,19,0
80434,Breanna Wilkins,US,120277,8,1
80435,Mary Brown,GB,126158,1,0
80436,Lorraine White,GB,48774,3,0
80437,Brooke Johnson,DE,99890,12,0
80438,Laura Jackson,UAE,58079,9,0
80439,Andrew Martin,UAE,40057,1,0
80440,Laurie Brown,DE,118176,16,0
80441,Christine Madden,FR,41597,15,0
80442,Tonya Little,FR,134488,15,0
80443,Christina Cohen,GB,70424,3,0
80444,Mary Collier,US,87551,6,0
80445,Craig Hanson,GB,90847,6,0
80446,Jacob Gilmore,US,128512,20,0
80447,Kelly Leach,US,106313,0,0
80448,Jill Lee,FR,139994,13,0
80449,John Case,UAE,71314,10,0
80450,Richard Weber,IN,122572,13,0
80451,Brittany Owen,IN,79439,17,0
80452,Robin Kennedy,UAE,41263,9,0
80453,Brian Marshall,GB,67098,2,0
80454,Jeffrey Henderson,DE,65774,12,0
80455,Jackson Barry DDS,DE,52837,15,0
80456,Jessica Peters,US,123970,0,0
80457,Michael Boyd,DE,88792,10,0
80458,Heather Welch,GB,30536,2,0
80459,Tammy Andersen,US,71658,6,0
80460,Shannon Luna,US,140390,13,0
80461,Michelle Brown,US,135179,0,0
80462,Gary Cortez,GB,96967,20,0
80463,Jessica Hernandez,UAE,77646,20,0
80464,Rebecca Russell,US,55820,15,0
80465,Angela Hopkins,IN,122548,13,0
80466,Ms. Ruth Peterson MD,US,37919,8,0
80467,Amy Cooley,US,50382,11,0
80468,Nicole Mitchell,FR,31276,0,1
80469,Natasha Archer,DE,99412,18,0
80470,Sharon Sanchez,IN,104490,15,0
80471,Dustin Parker,FR,51306,18,0
80472,Stacey Lyons,US,35726,18,0
80473,Amy Chan,US,149167,6,0
80474,Douglas Brown,DE,115961,1,0
80475,Erica Carney MD,FR,99790,13,0
80476,Martin Richardson,DE,57308,14,0
80477,Mark Gray,FR,104854,17,0
80478,Christian Sanchez,DE,131625,9,0
80479,Matthew Anderson,IN,126004,7,0
80480,Michael Thomas,IN,54842,4,0
80481,Kristin Ferguson,DE,66782,16,0
80482,Heather Pittman,DE,141236,7,0
80483,Courtney Harris,DE,101511,17,0
80484,Daniel Johnson,FR,45673,7,0
80485,Joseph Crane,IN,117995,5,0
80486,Jeremy Davis,US,120031,5,0
80487,Marisa Montgomery,GB,136272,5,0
80488,Ryan Clark,GB,81325,17,0
80489,Teresa Anderson,UAE,48468,20,0
80490,Xavier Cunningham,GB,132656,20,0
80491,Donna Morris,US,124224,2,0
80492,Diana Walter,IN,83876,18,0
80493,Christopher Goodman,GB,67295,19,0
80494,Sharon Smith,DE,41453,8,0
80495,Robert Ballard,DE,50671,8,0
80496,Ruth Schneider,US,111840,17,0
80497,Morgan Ryan,DE,81031,20,0
80498,Kathryn Wilson,DE,105276,13,0
80499,Marcus Lopez,GB,116863,13,0
80500,Stephanie Estes,DE,58777,20,0
80501,Natalie Carter,FR,63615,8,0
80502,Billy Davidson,GB,85999,18,0
80503,Joann Fields,IN,48373,8,0
80504,Jason Moore,GB,29606,15,0
80505,Nicholas Brown,UAE,44132,8,0
80506,Samuel Huerta,UAE,82501,20,0
80507,Marcus Steele,DE,138303,0,0
80508,Dale Reed,IN,113958,12,0
80509,Donna Owens,GB,132560,1,0
80510,Trevor Peters,GB,129499,14,0
80511,Holly Hernandez,FR,137997,16,0
80512,Beth Melendez,UAE,97736,11,0
80513,Tina Torres,DE,99381,13,0
80514,Troy Diaz,GB,95386,8,0
80515,Kara Huffman,GB,113998,19,0
80516,Daniel Goodman,GB,145099,2,0
80517,Anthony Smith,US,142612,6,0
80518,Mary Gomez,US,88734,1,0
80519,Tracy Hill,UAE,30058,8,0
80520,Cassandra Schmidt,GB,77466,6,0
